algorithm,graph,timeout,seed,k,epsilon,imbalance,totalPartitionTime,objective,km1,cut,failed
PaToH-D,bcsstk30.hgr,no,1,16,0.03,0,4.732,km1,4861,4861,no
PaToH-D,bcsstk30.hgr,no,2,16,0.03,0,4.779,km1,4963,4963,no
PaToH-D,bcsstk30.hgr,no,3,16,0.03,1.58841095368e-05,4.766,km1,4760,4760,no
PaToH-D,bcsstk30.hgr,no,4,16,0.03,0,4.751,km1,5086,5086,no
PaToH-D,bcsstk30.hgr,no,5,16,0.03,0,4.777,km1,4896,4896,no
PaToH-D,bcsstk30.hgr,no,1,32,0.03,0,5.708,km1,8273,8273,no
PaToH-D,bcsstk30.hgr,no,2,32,0.03,0,5.709,km1,8367,8367,no
PaToH-D,bcsstk30.hgr,no,3,32,0.03,0,5.696,km1,8563,8563,no
PaToH-D,bcsstk30.hgr,no,4,32,0.03,0,5.693,km1,8269,8269,no
PaToH-D,bcsstk30.hgr,no,5,32,0.03,0,5.689,km1,8617,8617,no
PaToH-D,bcsstk30.hgr,no,1,64,0.03,0,6.597,km1,13224,13224,no
