algorithm,graph,timeout,seed,k,epsilon,num_threads,imbalance,totalPartitionTime,objective,km1,cut,failed
KaHyPar-K,as-skitter.graph.hgr,no,10,32,0.03,1,0.029985,3036.95,km1,1156370,1156370,no
KaHyPar-K,as-skitter.graph.hgr,no,1,32,0.03,1,0.029985,4290.0,km1,1156370,1156370,no
KaHyPar-K,as-skitter.graph.hgr,no,2,32,0.03,1,0.029985,4293.58,km1,1156370,1156370,no
KaHyPar-K,as-skitter.graph.hgr,no,3,32,0.03,1,0.029985,4283.53,km1,1156370,1156370,no
KaHyPar-K,as-skitter.graph.hgr,no,4,32,0.03,1,0.029985,4289.22,km1,1156370,1156370,no
KaHyPar-K,as-skitter.graph.hgr,no,5,32,0.03,1,0.029985,4309.03,km1,1156370,1156370,no
KaHyPar-K,as-skitter.graph.hgr,no,6,32,0.03,1,0.029985,4314.69,km1,1156370,1156370,no
KaHyPar-K,as-skitter.graph.hgr,no,7,32,0.03,1,0.029985,3037.96,km1,1156370,1156370,no
KaHyPar-K,as-skitter.graph.hgr,no,8,32,0.03,1,0.029985,3033.39,km1,1156370,1156370,no
KaHyPar-K,as-skitter.graph.hgr,no,9,32,0.03,1,0.029985,3035.54,km1,1156370,1156370,no
KaHyPar-K,as-skitter.graph.hgr,no,10,4,0.03,1,0.0299929,4721.02,km1,439112,439112,no
KaHyPar-K,as-skitter.graph.hgr,no,1,4,0.03,1,0.0299929,4737.78,km1,439112,439112,no
KaHyPar-K,as-skitter.graph.hgr,no,2,4,0.03,1,0.0299929,4718.03,km1,439112,439112,no
KaHyPar-K,as-skitter.graph.hgr,no,3,4,0.03,1,0.0299929,4715.17,km1,439112,439112,no
KaHyPar-K,as-skitter.graph.hgr,no,4,4,0.03,1,0.0299929,4723.8,km1,439112,439112,no
KaHyPar-K,as-skitter.graph.hgr,no,5,4,0.03,1,0.0299929,4723.16,km1,439112,439112,no
KaHyPar-K,as-skitter.graph.hgr,no,6,4,0.03,1,0.0299929,4704.03,km1,439112,439112,no
KaHyPar-K,as-skitter.graph.hgr,no,7,4,0.03,1,0.0299929,4718.02,km1,439112,439112,no
KaHyPar-K,as-skitter.graph.hgr,no,8,4,0.03,1,0.0299929,4730.58,km1,439112,439112,no
KaHyPar-K,as-skitter.graph.hgr,no,9,4,0.03,1,0.0299929,4715.46,km1,439112,439112,no
KaHyPar-K,as-skitter.graph.hgr,no,10,64,0.03,1,0.029985,9413.26,km1,1536170,1536170,no
KaHyPar-K,as-skitter.graph.hgr,no,1,64,0.03,1,0.029985,6738.35,km1,1536170,1536170,no
KaHyPar-K,as-skitter.graph.hgr,no,2,64,0.03,1,0.029985,6792.59,km1,1536170,1536170,no
KaHyPar-K,as-skitter.graph.hgr,no,3,64,0.03,1,0.029985,9537.42,km1,1536170,1536170,no
KaHyPar-K,as-skitter.graph.hgr,no,4,64,0.03,1,0.029985,9409.43,km1,1536170,1536170,no
KaHyPar-K,as-skitter.graph.hgr,no,5,64,0.03,1,0.029985,9362.78,km1,1536170,1536170,no
KaHyPar-K,as-skitter.graph.hgr,no,6,64,0.03,1,0.029985,9485.54,km1,1536170,1536170,no
KaHyPar-K,as-skitter.graph.hgr,no,7,64,0.03,1,0.029985,9545.02,km1,1536170,1536170,no
KaHyPar-K,as-skitter.graph.hgr,no,8,64,0.03,1,0.029985,9401.2,km1,1536170,1536170,no
KaHyPar-K,as-skitter.graph.hgr,no,9,64,0.03,1,0.029985,9464.53,km1,1536170,1536170,no
KaHyPar-K,as-skitter.graph.hgr,no,10,8,0.03,1,0.0299999,11936.2,km1,606798,606798,no
KaHyPar-K,as-skitter.graph.hgr,no,1,8,0.03,1,0.0299999,8233.52,km1,606798,606798,no
KaHyPar-K,as-skitter.graph.hgr,no,2,8,0.03,1,0.0299999,8285.71,km1,606798,606798,no
KaHyPar-K,as-skitter.graph.hgr,no,3,8,0.03,1,0.0299999,11998.2,km1,606798,606798,no
KaHyPar-K,as-skitter.graph.hgr,no,4,8,0.03,1,0.0299999,12030.3,km1,606798,606798,no
KaHyPar-K,as-skitter.graph.hgr,no,5,8,0.03,1,0.0299999,11989.0,km1,606798,606798,no
KaHyPar-K,as-skitter.graph.hgr,no,6,8,0.03,1,0.0299999,12032.9,km1,606798,606798,no
KaHyPar-K,as-skitter.graph.hgr,no,7,8,0.03,1,0.0299999,12022.7,km1,606798,606798,no
KaHyPar-K,as-skitter.graph.hgr,no,8,8,0.03,1,0.0299999,12041.3,km1,606798,606798,no
KaHyPar-K,as-skitter.graph.hgr,no,9,8,0.03,1,0.0299999,11964.1,km1,606798,606798,no
KaHyPar-K,citationCiteseer.graph.hgr,no,10,128,0.03,1,0.029552,335.551,km1,265465,265465,no
KaHyPar-K,citationCiteseer.graph.hgr,no,1,128,0.03,1,0.029552,257.57,km1,265465,265465,no
KaHyPar-K,citationCiteseer.graph.hgr,no,2,128,0.03,1,0.029552,336.583,km1,265465,265465,no
KaHyPar-K,citationCiteseer.graph.hgr,no,3,128,0.03,1,0.029552,260.257,km1,265465,265465,no
KaHyPar-K,citationCiteseer.graph.hgr,no,4,128,0.03,1,0.029552,337.691,km1,265465,265465,no
KaHyPar-K,citationCiteseer.graph.hgr,no,5,128,0.03,1,0.029552,259.703,km1,265465,265465,no
KaHyPar-K,citationCiteseer.graph.hgr,no,6,128,0.03,1,0.029552,336.733,km1,265465,265465,no
KaHyPar-K,citationCiteseer.graph.hgr,no,7,128,0.03,1,0.029552,259.082,km1,265465,265465,no
KaHyPar-K,citationCiteseer.graph.hgr,no,8,128,0.03,1,0.029552,337.726,km1,265465,265465,no
KaHyPar-K,citationCiteseer.graph.hgr,no,9,128,0.03,1,0.029552,258.211,km1,265465,265465,no
